Algorithm,Accuracy,Average Iteration Time
KTree,0.8834355828220859,1.482512451171875
KStarTree,0.8834355828220859,1.397387939453125
kNN,0.8834355828220859,2.2953101784173695
AD-kNN,0.8957055214723927,2.932482947601131
S-kNN,0.8834355828220859,1.273238525390625
GS-kNN,0.8588957055214724,235.34494140625
FASBIR,0.9447852760736196,14.43319091796875
LC-kNN,0.8895705521472392,95.1561840970092
