Algorithm,Accuracy,Average Iteration Time
KTree,0.8067632850241546,1.4810354817708333
KStarTree,0.8115942028985508,1.4890240885416666
kNN,0.8454106280193237,2.31060791015625
AD-kNN,0.8357487922705314,2.588096139511624
S-kNN,0.8164251207729468,1.5562333984375
GS-kNN,0.8019323671497585,156.938154296875
FASBIR,0.8405797101449275,21.198857421875
LC-kNN,0.8260869565217391,91.26222826086956
