Algorithm,Accuracy,Average Iteration Time
KTree,0.7666666666666667,6.91278515625
KStarTree,0.8,6.707155598958333
kNN,0.85,0.8783791859944662
AD-kNN,0.7333333333333333,0.3664992014567057
S-kNN,0.8166666666666667,6.764722005208333
GS-kNN,0.7833333333333333,4.377578125
FASBIR,0.7833333333333333,11.248966064453125
LC-kNN,0.7833333333333333,114.65331217447917
